"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 16 16:12:45 GMT 2023","Mon Jan 16 16:13:21 GMT 2023","35320","","Products scenarios","","","","adding product to cart",""
"passed","Mon Jan 16 16:14:44 GMT 2023","Mon Jan 16 16:14:56 GMT 2023","11325","","Validate scenarios login","","","","login password error",""
"passed","Mon Jan 16 16:14:09 GMT 2023","Mon Jan 16 16:14:27 GMT 2023","18489","","Validate scenarios login","","","","login success",""
"passed","Mon Jan 16 16:14:29 GMT 2023","Mon Jan 16 16:14:40 GMT 2023","10197","","Validate scenarios login","","","","login email error",""
"passed","Mon Jan 16 16:13:23 GMT 2023","Mon Jan 16 16:13:49 GMT 2023","25792","","Products scenarios","","","","remove product to cart",""
