"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 26 18:26:02 GMT 2023","Thu Jan 26 18:26:14 GMT 2023","11598","","Validate scenarios login","","","","login password error",""
"passed","Thu Jan 26 18:25:47 GMT 2023","Thu Jan 26 18:25:58 GMT 2023","10611","","Validate scenarios login","","","","login email error",""
"passed","Thu Jan 26 18:25:26 GMT 2023","Thu Jan 26 18:25:45 GMT 2023","19413","","Validate scenarios login","","","","login success",""
"passed","Thu Jan 26 18:24:41 GMT 2023","Thu Jan 26 18:25:06 GMT 2023","24804","","Products scenarios","","","","remove product to cart",""
"passed","Thu Jan 26 18:24:03 GMT 2023","Thu Jan 26 18:24:38 GMT 2023","35778","","Products scenarios","","","","adding product to cart",""
