"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 19 18:33:06 GMT 2023","Thu Jan 19 18:33:25 GMT 2023","19117","","Validate scenarios login","","","","login success",""
"passed","Thu Jan 19 18:31:42 GMT 2023","Thu Jan 19 18:32:17 GMT 2023","34127","","Products scenarios","","","","adding product to cart",""
"passed","Thu Jan 19 18:33:42 GMT 2023","Thu Jan 19 18:33:53 GMT 2023","11280","","Validate scenarios login","","","","login password error",""
"passed","Thu Jan 19 18:33:27 GMT 2023","Thu Jan 19 18:33:38 GMT 2023","10320","","Validate scenarios login","","","","login email error",""
"passed","Thu Jan 19 18:32:19 GMT 2023","Thu Jan 19 18:32:47 GMT 2023","27529","","Products scenarios","","","","remove product to cart",""
