"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 24 18:24:03 GMT 2023","Tue Jan 24 18:24:32 GMT 2023","29788","","Products scenarios","","","","adding product to cart",""
"passed","Tue Jan 24 18:25:16 GMT 2023","Tue Jan 24 18:25:34 GMT 2023","17664","","Validate scenarios login","","","","login success",""
"passed","Tue Jan 24 18:25:36 GMT 2023","Tue Jan 24 18:25:45 GMT 2023","9625","","Validate scenarios login","","","","login email error",""
"passed","Tue Jan 24 18:24:35 GMT 2023","Tue Jan 24 18:25:00 GMT 2023","25118","","Products scenarios","","","","remove product to cart",""
"passed","Tue Jan 24 18:25:49 GMT 2023","Tue Jan 24 18:26:00 GMT 2023","10886","","Validate scenarios login","","","","login password error",""
